gene_id	OTA	MCPD	TCP	Ctrl
ENSRNOG00000054871	9.13134945005177	20.7321715748334	1.2412215108797	10.8678717671077
ENSRNOG00000013773	9.49287158664386	11.0401519176648	10.6458406188044	10.7786816657416
ENSRNOG00000000866	8.87734887157643	8.96390211602074	12.7507770459227	11.33754192422
ENSRNOG00000012486	6.94234917379154	8.96656783545215	13.908132461158	12.0415914978963
ENSRNOG00000013808	3.86934813154957	13.7178507373841	13.5095427475068	10.7587073944832
ENSRNOG00000033560	9.19810542605608	10.76236128621	10.965847050478	10.9208003043768
ENSRNOG00000030721	12.01734952507	14.0807039204972	7.33589281672548	8.39255051159049
ENSRNOG00000034237	9.83806691706727	8.00840035478276	18.6102101043009	5.35719764698888
ENSRNOG00000020340	8.5653607689174	11.0823858047161	11.1257300683837	11.0308204260242
ENSRNOG00000013305	9.50514939593388	9.59223876772788	9.9781145036519	12.7271186342911
ENSRNOG00000011111	11.6865853134265	9.33040924425769	11.9065824741888	8.84848846074454
ENSRNOG00000021345	6.23429693741281	13.1891810907483	8.96277677263988	13.3517849048031
ENSRNOG00000021440	10.0314417419774	9.94028461098391	11.3385429303868	10.4143922257464
ENSRNOG00000011203	11.3950763544241	9.33995859581838	11.1942221079162	9.7663450320321
ENSRNOG00000049007	2.05731798934623	5.57871367284915	24.1416729198526	9.90741140762197
ENSRNOG00000023258	11.8323601671984	9.82776497606738	11.9742880159776	8.04560737564128
ENSRNOG00000001134	7.61838833922035	9.74526729870451	12.3348743465625	11.9808654987076
ENSRNOG00000052493	13.2863479305522	11.3918886505724	10.346101705205	6.64748439941258
ENSRNOG00000000485	17.8309477776552	7.88599593047388	7.55499234687993	8.38446831733819
ENSRNOG00000015911	14.4154059430737	8.06607633775762	9.02692959333747	10.1450427090768
ENSRNOG00000007350	17.4909105309696	9.20789644316432	5.90279791854477	9.02274803699025
ENSRNOG00000018730	14.4732268501646	10.048175796327	7.15717338741022	9.93993733358189
ENSRNOG00000016122	12.5093014443751	8.48117102779283	12.3496325116098	8.27345445111559
ENSRNOG00000053744	7.29412741677299	6.26744375591694	15.9739811834953	12.0746576530393
ENSRNOG00000045698	7.8811139776816	10.220805074644	12.8717677097109	10.6356129756397
ENSRNOG00000014520	8.75005683798774	8.99760411118991	11.8999775108487	11.9537149532119
ENSRNOG00000004146	9.43359032169272	11.4169257684858	10.5037565883319	10.2350156625876
ENSRNOG00000014274	10.3480182771793	9.76536466762638	11.9361273056484	9.52886494862423
ENSRNOG00000022712	6.61206449758479	12.7473080498187	10.2213728129321	11.9650152825422
ENSRNOG00000000718	8.52313094096941	8.86877615612391	13.7800140912579	10.3715146690025
ENSRNOG00000003970	9.53936918940008	11.6438223708696	10.1023179620923	10.2547929828444
ENSRNOG00000028422	7.61394684966226	7.93623674719021	16.1590191555756	9.82691368993505
ENSRNOG00000048708	10.7468464604269	11.557312465357	6.94666828778051	12.2800089736692
ENSRNOG00000015735	8.78885479433295	12.915803579706	8.15184075875997	11.6730517150179
ENSRNOG00000007043	7.92722227321809	9.15441738933993	15.0218602745609	9.42573115078259
ENSRNOG00000025689	6.19654575190027	12.5703451530593	10.5993383212695	12.1629915707117
ENSRNOG00000025981	15.0033677759639	7.79382949342069	11.7238416295034	7.00716045466535
ENSRNOG00000043069	8.07187025856142	8.50170941988733	13.9981385028384	10.9558132283081
ENSRNOG00000029670	13.6539044708879	3.5414764080295	16.5186167352742	7.81263677232213
ENSRNOG00000017040	12.8555502364581	9.72843116989866	8.54537789883804	10.3478890825424
ENSRNOG00000009397	6.78745517169892	11.082192573572	12.1801763760757	11.4011493055918
ENSRNOG00000012140	9.12252202257742	10.7227009172659	10.0579702698902	11.5192234009995
ENSRNOG00000020144	10.6892918299856	8.13073784551387	12.3423765583127	10.2525809351257
ENSRNOG00000010409	9.20776967190902	9.21675951808457	13.4269061888296	9.55929375681486
ENSRNOG00000052668	1.52612672397719	13.849113395489	7.07756717039626	18.947562204087
ENSRNOG00000012206	11.9491661192387	9.45240111448675	9.78848713278163	10.186154733786
ENSRNOG00000006335	7.45621913714572	10.3481818409267	12.7037438381076	10.8664705820213
ENSRNOG00000032882	1.62091720372733	16.1162839437864	21.6118568953171	2.01244294217321
ENSRNOG00000009946	12.5335493114878	8.68175973155225	12.6103469757438	7.52334224985135
ENSRNOG00000016818	9.79136288534704	12.0590848442825	11.1348438904943	8.35633072567568
ENSRNOG00000013152	9.4840373287606	12.5068437277029	7.42959175163691	11.9074665377136
ENSRNOG00000014288	17.2168942959789	8.82663397928489	5.88502741296466	9.39930077952207
ENSRNOG00000026501	9.2317373013826	16.2893771089508	7.39075568281449	8.41350985118065
ENSRNOG00000001064	6.17329549799547	9.52193438164638	14.1444990632228	11.4784239017149
ENSRNOG00000047314	13.4131264009069	8.99668420637131	11.1664508575444	7.73175497372815
ENSRNOG00000011621	5.89786522029886	18.5917190535029	3.65169972941306	13.1497755694129
ENSRNOG00000050188	6.74610302884613	13.1403140515211	9.26222438370734	12.1225729611863
ENSRNOG00000005126	5.9979049841393	7.82794969334106	20.7937424387121	6.643601069351
ENSRNOG00000000987	8.7230524856899	12.6357229453549	9.56796771287827	10.3357506447537
ENSRNOG00000000546	5.76919748879711	8.03013105007906	18.955651019915	8.50734957733224
ENSRNOG00000015858	6.10600284351581	14.2283580800453	6.34429211962771	14.5818061394699
ENSRNOG00000049203	4.20988904345091	3.78469880484226	16.4608443710447	16.7806827898342
ENSRNOG00000005576	14.1964437213867	9.68281518771274	8.90952378631452	8.39128733421066
ENSRNOG00000019570	5.96562198960705	12.8594806836804	7.6475608094444	14.6927534147564
ENSRNOG00000014066	6.15435044143643	8.85790629138893	16.7520582746525	9.3953926079797
ENSRNOG00000010488	9.67474178599726	10.3594987416143	8.74245594089824	12.3809396939059
ENSRNOG00000020679	18.1962215038176	6.45139175653653	7.67821930560076	8.82642398247139
ENSRNOG00000012503	7.25147170088543	10.1787056487072	13.5506837284139	10.1681327604541
ENSRNOG00000017453	11.6471285142311	10.0976854916758	8.6745522159135	10.7256269359411
ENSRNOG00000030807	8.59889049098075	6.12052888680434	19.8052930062349	6.59184096848068
ENSRNOG00000005970	11.4068086091702	8.56075703082789	11.9572006625811	9.17608845244455
ENSRNOG00000004061	11.5570075069726	12.0229420629913	6.48125874988951	11.0013785298562
ENSRNOG00000008215	20.3536464162304	7.47645019472895	5.84051091711482	7.39147036950153
ENSRNOG00000042978	6.41995729622232	11.4908004921064	8.69346720559182	14.4378304167867
ENSRNOG00000006868	10.9650281428614	10.4479340763027	9.14871673194622	10.4532881817716
ENSRNOG00000028090	11.5747130382946	9.65329746146333	9.91938758822744	9.86346504499005
ENSRNOG00000019063	9.01591238437693	9.38184375885717	12.7183729662554	9.89355370155399
ENSRNOG00000004978	8.77202251428908	10.1313300133845	12.1349998610069	9.96266873645376
ENSRNOG00000025497	8.63495966250331	12.1027310883879	8.41091699549895	11.8511116014271
ENSRNOG00000036745	11.6095740434528	8.73055758731364	11.4967515987538	9.15756337481512
ENSRNOG00000059043	7.09685212602809	9.33969575752949	12.8367235997497	11.6999413354432
ENSRNOG00000017254	8.90838103487348	10.1335483214887	11.9409396371249	9.96128232075502
ENSRNOG00000014350	23.7328749249371	6.13431473028363	4.77116598797828	6.26403295836224
ENSRNOG00000017605	10.0460329562978	9.19934513822235	11.1159345916488	10.5282107200168
ENSRNOG00000011553	9.78385624169817	10.5937706457156	11.3208544293383	9.17673981630985
ENSRNOG00000011756	9.4376218952617	9.44403717643647	11.6593535482558	10.2956304508205
ENSRNOG00000022455	8.19125949303768	8.61087142629238	13.4403185050959	10.5921002194616
ENSRNOG00000008178	14.1983682901104	7.01722385525667	9.00092926375124	10.6179895991277
ENSRNOG00000011751	11.984308200488	10.6392597992956	8.93607177817377	9.26360427232828
ENSRNOG00000059480	10.9658215602378	11.3544779063676	9.00754672337386	9.49503198584692
ENSRNOG00000055761	10.7717171667874	11.3150730072193	10.7741774336106	7.95614685218627
ENSRNOG00000048016	4.22050139838437	5.05112043940476	15.0875227382403	16.4476075682647
ENSRNOG00000055241	16.0481537720024	10.0919482238133	3.0056224821302	11.648179678539
ENSRNOG00000053084	8.9746589006374	11.3042587378757	7.72508927321974	12.7884937969652
ENSRNOG00000012219	13.3790143032461	10.411796875096	8.48173051990643	8.50989425635532
ENSRNOG00000023373	10.8019011494942	8.44968936224915	11.3180270363598	10.1901804888327
ENSRNOG00000009398	8.78614360655291	9.70643759310254	10.9381323372307	11.3107586740238
ENSRNOG00000007629	11.5784900697968	10.8181443433236	8.04494232446828	10.2971474772431
ENSRNOG00000016299	11.3450502509402	10.6272565509851	4.82293340690087	13.9386765489702
ENSRNOG00000018881	7.79859654650445	7.66985281791877	3.418201855892	21.8442467320077
ENSRNOG00000049437	6.90015126276082	15.1573658181112	6.38518073746558	12.2837950100415
ENSRNOG00000004094	19.9097327531633	7.51367291973827	4.91995494810234	8.37192999436299
ENSRNOG00000028292	12.8315052455888	8.6436132590018	10.5226507946861	8.71189217116928
ENSRNOG00000036663	10.7507082534895	8.94301555693861	10.63487796294	10.3689979948932
ENSRNOG00000027997	6.59238887125689	10.4220819948131	14.4957576736883	9.17256767850291
ENSRNOG00000007529	9.76750395604982	12.3321021092569	7.74666847447308	10.7941877195836
ENSRNOG00000019243	6.23237744442688	12.4576219123154	11.105832793127	10.8389164535088
ENSRNOG00000000408	7.43337425173849	10.1484856588436	11.3687637497874	11.683362478094
ENSRNOG00000004775	11.9273435498048	9.48483780099192	9.54191647412445	9.66625088975824
ENSRNOG00000003129	10.8761952634716	9.80780945951651	10.9297279552422	8.99588344649851
ENSRNOG00000007964	6.04261374081063	10.3774303783418	15.922291425823	8.25239986454035
ENSRNOG00000051346	13.5517335949607	7.94389861390066	9.81191129075229	9.27097230778609
ENSRNOG00000053691	12.9737817745459	9.1639799902406	10.0183243333977	8.37886726175431
ENSRNOG00000053991	11.1800037526228	9.65148945641038	10.0537756554782	9.63848107513006
ENSRNOG00000013452	16.2131546348255	8.09553984618264	9.29256746113145	6.88037924824085
ENSRNOG00000009474	9.74642213907875	9.59793114580791	11.9215847770628	9.19920912762586
ENSRNOG00000031778	9.42058571375454	11.3035206291118	8.73778397639401	10.9813276315778
ENSRNOG00000006543	15.9543553589581	6.58707165800441	10.3576475731924	7.52908511225721
ENSRNOG00000002538	8.551351322914	8.03128149865357	13.8045735918838	10.0383169509278
ENSRNOG00000030314	9.48979418001568	10.4284385486986	9.12612503786665	11.3527854803854
ENSRNOG00000020376	8.13785111050419	11.6796286624124	9.11246204914491	11.4420146758822
ENSRNOG00000013438	7.98182503029727	9.1957804248627	12.049255490136	11.1434704658438
ENSRNOG00000050180	10.9671572745396	10.9462947983889	6.38913633458647	12.0658654265929
ENSRNOG00000017838	10.0638743969608	8.19892885719266	10.9482218509198	11.1502744890511
ENSRNOG00000019689	3.66730451954415	15.3030769557972	5.57370009634581	15.7668716069177
ENSRNOG00000022245	9.58438547331978	8.39470030849101	11.7319400694962	10.5957285191957
ENSRNOG00000019713	7.47528178651023	10.4695022064821	14.0421816715738	8.31731348927395
ENSRNOG00000019807	8.78215187054115	10.2727352620902	14.0751585322851	7.13534186367535
ENSRNOG00000024813	5.89890754521022	13.8155767422473	7.65989864644152	12.8898244144259
ENSRNOG00000005869	6.85132718727794	10.0237593844632	8.659055246137	14.7134901202598
ENSRNOG00000007719	6.15803812666053	7.31788012011017	18.2350042554238	8.53401585165328
ENSRNOG00000013728	6.93046009542391	11.1875592868325	12.364475819917	9.75422063878667
ENSRNOG00000046864	5.78275709610159	15.3610281896431	9.29092221293649	9.76097179949893
ENSRNOG00000015534	5.83444203039254	7.81114911451717	17.0831123469616	9.4536775877686
ENSRNOG00000019758	9.28374429240078	8.12882742778701	14.15782338607	8.61063037701688
ENSRNOG00000007979	8.34572056462841	10.1888515649049	10.8162002427609	10.8235762041978
ENSRNOG00000016488	20.2974854288967	8.60331009542377	2.75351065629226	8.50294410530075
ENSRNOG00000000800	6.554812768153	9.59880429734302	13.1801262790743	10.823079303736
ENSRNOG00000019848	19.4710327523742	1.54968136511761	12.6466987373196	6.47244144318195
ENSRNOG00000013510	9.91894845069203	8.02677207613888	11.6420075830249	10.541087994916
ENSRNOG00000022753	9.85330115726943	11.5797498022545	8.74476457516303	9.93814178236514
ENSRNOG00000013422	9.78362580878915	9.17472394599731	12.015223169218	9.12113048753755
ENSRNOG00000047236	10.0599782009109	5.55684922576763	17.4953127247805	6.97966322007694
ENSRNOG00000013376	11.8302121548408	8.37312336109116	11.5000039932065	8.38715539688866
ENSRNOG00000015655	13.7398669922283	6.9517418869705	11.891727176742	7.49004809078112
ENSRNOG00000042467	9.90721594490877	10.3394063739664	10.6602959887952	9.15289229347636
ENSRNOG00000032398	8.97204390678523	9.16502960539503	10.8059284476586	11.1137714350456
ENSRNOG00000016371	7.84552352413898	7.80548865644658	14.626119174272	9.76824885263311
ENSRNOG00000000881	8.30277676843737	7.17908378653951	15.0842581969499	9.44925446974563
ENSRNOG00000018232	11.786603716431	10.988970411638	7.89907050267439	9.3384413720143
ENSRNOG00000019018	15.7953344034342	8.19022533754843	7.44767373733195	8.57623697583101
ENSRNOG00000006727	6.38981969766897	10.6123587523502	10.4413112300995	12.5654221128637
ENSRNOG00000021120	9.52651812833423	9.28747799687587	10.3618491963849	10.827748854306
ENSRNOG00000000748	8.53422672323908	7.81542685225787	12.4984232647617	11.1532982337311
ENSRNOG00000017422	10.9306199260047	8.73549303619728	9.76823248330875	10.5653254464094
ENSRNOG00000007584	13.8172788998594	8.90282079780734	9.45676351895441	7.81788292325574
ENSRNOG00000013236	7.87407757178768	12.0233650188086	7.40611008825988	12.6756000898817
ENSRNOG00000019518	10.4028230904648	9.5484569841252	11.4009795745773	8.6103875258369
ENSRNOG00000050289	9.03024016609742	9.7509466773241	11.2330761659428	9.94627497870554
ENSRNOG00000043249	8.84611054228139	9.67446774632966	12.4723434864867	8.94081367552154
ENSRNOG00000020161	9.79172746609603	10.7517904202268	9.63245125153859	9.75006181728879
ENSRNOG00000031081	10.6868150779046	9.0887724560386	10.6179525551794	9.52409627006627
ENSRNOG00000014866	6.65021836716396	9.26607667373206	12.9770202595258	11.0146275471352
ENSRNOG00000007506	8.06984450134472	9.01618895589884	13.6842091271069	9.11032129695528
ENSRNOG00000023591	5.87968753449099	10.278669828966	12.8472563519823	10.8696333263134
ENSRNOG00000025394	12.4153695781405	9.20184572586974	8.4401848955703	9.81076051833283
ENSRNOG00000000204	6.1977627380476	11.6353227072127	10.661118830649	11.341038014757
ENSRNOG00000027833	8.14026873357019	12.0122390226333	9.83391845247209	9.82862379847141
ENSRNOG00000012806	11.5586995410564	8.32337509677003	9.59240911905959	10.3301474908659
ENSRNOG00000002450	12.9570609213224	11.073946114304	6.2032880310478	9.56403359059898
ENSRNOG00000050425	3.83617071548802	9.90853012840203	15.034335231525	11.0013547505469
ENSRNOG00000002423	8.79833858183195	11.3673522750174	8.68796647191749	10.9235402901162
ENSRNOG00000029667	6.94600359998331	11.8870332792246	12.0065871640651	8.93737363546437
ENSRNOG00000016266	10.6867961532173	11.7781285290495	6.97504777692714	10.3056627562992
ENSRNOG00000018397	8.60889466999037	7.75235650681059	17.3621774023182	6.01780318348432
ENSRNOG00000020321	8.34688807486394	10.5780420387052	10.6945271234559	10.1140817970046
ENSRNOG00000014832	13.9115940167685	9.59084674933144	8.6414694742351	7.57123554465469
ENSRNOG00000004844	11.8223608802059	7.9469744651967	8.99285320476284	10.9502558078318
ENSRNOG00000012263	7.80849268857552	8.86272309456503	13.3937292159196	9.641480178388
ENSRNOG00000000477	12.3839528695049	9.92698240202505	8.35564450928248	9.03260228388552
ENSRNOG00000033177	8.02579143234435	6.00630026608707	14.7080692759797	10.9286831998573
ENSRNOG00000014857	13.4553250274197	9.06383339952777	7.15322023999933	9.94175157700359
ENSRNOG00000016183	5.60165868962136	9.85948100918683	14.5026934429102	9.63640706796567
ENSRNOG00000011830	10.6894469045806	8.63813803122712	8.22398094246581	12.0426010398011
ENSRNOG00000005727	8.81110505963506	8.35519983716842	11.5762378040206	10.8468797554409
ENSRNOG00000008056	9.39730097863407	9.70084859977227	11.1184966258966	9.37199667698021
ENSRNOG00000049686	7.8490603369995	10.1635734853047	9.85630291560694	11.7113115408227
ENSRNOG00000048795	9.3368285820386	7.92264686709643	13.2319841417688	9.08869990571354
ENSRNOG00000061795	9.60521837150373	11.6071883804888	8.64954806260608	9.68690920386267
ENSRNOG00000002585	6.60053944815373	8.98957685916169	14.8302247525573	9.12156485618893
ENSRNOG00000020862	12.3792723568292	10.6487014490218	8.72115670256841	7.79144896212642
ENSRNOG00000001349	12.1343662890143	8.40633329166638	8.97883909660519	10.0063135180279
ENSRNOG00000011009	5.25957366520652	11.0655490379363	12.7787950522103	10.4191936974964
ENSRNOG00000017951	8.22773819402838	9.14914623951407	12.6981387836451	9.44479372137154
ENSRNOG00000042320	6.42196938586422	9.6455092936683	12.1305261283393	11.3027884084445
ENSRNOG00000004135	9.45908651175135	9.92408761290253	9.31149153468451	10.7836969146026
ENSRNOG00000004670	8.31892217780721	8.62596232832936	14.072618430748	8.45593685141072
ENSRNOG00000011445	11.1643922909134	14.4261329538409	5.31628565339352	8.53943034553179
ENSRNOG00000018510	9.64025410719352	11.1012825120457	8.85628321276327	9.78805794774313
ENSRNOG00000020217	9.54043787233212	11.026189014909	7.0621422138241	11.7537760028109
ENSRNOG00000004282	11.0869796164038	9.55962683964121	7.7125485438801	11.0119943586229
ENSRNOG00000014253	9.68802825618656	13.1785231837908	6.0358638554739	10.4443555408225
ENSRNOG00000007707	7.08068821331678	11.1083133859032	9.64369985255855	11.5034629747006
ENSRNOG00000012480	9.47187667970156	10.4421514425971	9.10174029785103	10.3112794314321
ENSRNOG00000001602	5.87999066769529	7.62115428113096	17.0163178480309	8.7852423264886
ENSRNOG00000019519	6.7350884541736	11.7244985381804	9.97773685130518	10.8536042255345
ENSRNOG00000022732	7.50912898910145	9.74571864759355	11.7496776570611	10.2703795239348
ENSRNOG00000031129	10.406864459654	9.97555106537154	8.44802635496499	10.4317062610344
ENSRNOG00000004423	6.27291858574401	10.9461992284439	10.5373298437971	11.5051709313536
ENSRNOG00000048723	8.08983677202655	9.90904564917158	9.13937563339907	12.0997976712867
ENSRNOG00000018095	8.56863892776827	10.7670543940455	11.5902297059564	8.30538448110598
ENSRNOG00000017466	7.42382022270502	9.47884126071466	11.1329883137699	11.1727672065244
ENSRNOG00000016552	10.2465123235621	7.27151382701792	13.6517133307687	7.99946069513852
ENSRNOG00000026497	10.3387536637996	8.83119116995921	9.84479122868004	10.1453206773472
ENSRNOG00000017250	14.995747985321	4.96130947757392	12.3604125679223	6.83626305321341
ENSRNOG00000019000	10.2208846599076	7.94412747874116	12.2548132357716	8.68516105717676
ENSRNOG00000023309	7.68443435702966	11.8279428072483	9.04369908340626	10.5256251731599
ENSRNOG00000018747	11.810845931316	10.5655448182543	8.18786502328523	8.50687356523754
ENSRNOG00000001629	10.3566883814954	7.90772332175121	12.5262322565258	8.27597035539312
ENSRNOG00000014917	11.536843364065	8.67385482552402	7.91402667971785	10.9415773145377
ENSRNOG00000056150	6.14273545676163	12.6423439751604	9.70687144525229	10.5640973486009
ENSRNOG00000017775	8.6850161872145	9.21763272923695	10.5091226815479	10.6415853646148
ENSRNOG00000050636	15.6485677472673	9.22214051268258	6.68424630386868	7.48713170497992
ENSRNOG00000009482	10.2244796003771	9.17884692727863	7.69757453869844	11.9405175451231
ENSRNOG00000000230	8.65515706142263	9.64761483227437	9.73434888890095	11.0031576805847
ENSRNOG00000013963	7.99650750971203	8.99290715565075	11.2920563341214	10.7535069683157
ENSRNOG00000061928	11.8672556837454	9.1318439051963	8.65339615428114	9.38233533851025
ENSRNOG00000012709	7.95282060477415	9.18337801301344	14.8946581305564	6.96973482289333
ENSRNOG00000017545	7.66089216117717	8.87539495450526	14.869933348702	7.58770495667515
ENSRNOG00000002838	4.90873786550694	11.1154421995093	10.5334220076594	12.4245416466227
ENSRNOG00000002895	8.19067591223658	12.6333465854779	6.15892412224995	11.9884908167226
ENSRNOG00000028149	5.94590826212495	9.14629842480477	14.9872264674457	8.8538686710585
ENSRNOG00000020753	9.91016467595317	10.501327874161	7.15184414438162	11.3622965211579
ENSRNOG00000020929	10.0860679710889	8.41879361659385	6.36661916555435	14.0528205050152
ENSRNOG00000017170	12.3095297025874	9.6734276167886	5.10052901008997	11.816632631331
ENSRNOG00000027513	9.2287944010894	11.8876447305058	7.56242333269144	10.2059934465201
ENSRNOG00000007673	8.34651395949148	10.1135631650714	8.57101360880381	11.8429478046867
ENSRNOG00000021954	7.16433867270229	8.10428832424994	14.663388977078	8.93745444824146
ENSRNOG00000000634	9.37112498725446	11.4120373834216	6.1146563156665	11.9593696123146
ENSRNOG00000010342	4.850700182158	9.5692516188323	15.746929187666	8.68941441388174
ENSRNOG00000002977	7.31518308692168	8.22219408739514	13.3571914084093	9.93655168302754
ENSRNOG00000017290	10.7011362939195	9.51563325287038	9.80373503680505	8.80296126149025
ENSRNOG00000060931	6.80955624220273	9.76883527414649	14.0576467321708	8.18067311644262
ENSRNOG00000014595	8.24726759602357	10.2532520748809	11.1419110968715	9.15999764393379
ENSRNOG00000020205	13.1811726593166	8.03546910792318	10.1080138977075	7.47658972083255
ENSRNOG00000008451	8.4070387335168	9.52800939678636	10.8938436773353	9.97109596428023
ENSRNOG00000023296	12.3781065728207	8.48584154578781	8.67877717843444	9.23294032262146
ENSRNOG00000032311	1.38751777921516	12.710612566761	5.56714685566575	19.1041820031813
ENSRNOG00000025669	8.4052267854211	10.8488581440081	7.61227348134652	11.8760613100617
ENSRNOG00000001811	10.2424098896944	8.79839123440309	10.9871987297316	8.69945807285901
ENSRNOG00000000476	9.98756201541795	10.6971573388232	8.47655710135396	9.56341075982936
ENSRNOG00000010303	8.81950067028061	9.0208403490663	12.3154797668321	8.5579708555438
ENSRNOG00000021176	10.3474622378745	10.8392355704985	7.4084139007169	10.0829844869003
ENSRNOG00000018639	10.785816606212	11.5327345598255	5.32344732200686	11.0247890848335
ENSRNOG00000001769	9.62275304239388	9.54885747249172	8.85566398582339	10.6340435832977
ENSRNOG00000001808	7.59804939247186	9.78168900477037	10.0072293884838	11.26968047617
ENSRNOG00000014619	11.3586890041132	9.36596664047507	8.49630162626566	9.42769954462054
ENSRNOG00000008190	9.56473338730176	10.0627609357335	10.8321275247854	8.18705435423454
ENSRNOG00000009987	6.96342304474816	8.31836658948582	13.9022084379975	9.46244723302627
ENSRNOG00000009139	11.5125254215214	9.37591851322376	7.90750197270201	9.83661072216302
ENSRNOG00000029304	8.65330264638543	10.9089468454688	9.06854404111124	10.0014299565718
ENSRNOG00000022143	4.47113951734984	13.7445944178758	7.2122998677304	13.1939770183268
ENSRNOG00000005767	11.1061166168674	9.20206002804309	8.34247902532522	9.95314874721682
ENSRNOG00000003398	6.6234697025122	8.98694211968695	13.6061928943491	9.38233533851025
ENSRNOG00000016145	12.4863211695522	10.4782757368297	6.32579876205967	9.30802867504686
ENSRNOG00000028895	7.65732048316832	15.0282118690892	1.4460215453817	14.44042628812
ENSRNOG00000020185	9.41772728612788	8.68618106810825	13.3421363480545	7.12055590073279
ENSRNOG00000028403	9.17772855557495	8.93979750528859	10.6406613066944	9.80178091834953
ENSRNOG00000004951	6.63203746631938	10.1253137841604	9.63623344433211	12.1566030731481
ENSRNOG00000001834	10.6868379725153	12.8748841665147	7.20988636128784	7.77790962493964
ENSRNOG00000054468	10.3366823943455	10.2753284975387	9.29398784181334	8.61913576982211
ENSRNOG00000022071	8.79856418604185	11.2342608651013	7.16035803339554	11.3229599791776
ENSRNOG00000017406	5.46704395904442	9.62299325596995	11.2817773703216	12.1404771849231
ENSRNOG00000045605	10.6895674115127	9.0261655204648	9.26222438370735	9.52398423241958
ENSRNOG00000006440	10.6256599848649	9.31829541771001	8.82678190533521	9.72417948600544
ENSRNOG00000003759	5.88648879248346	10.5611742395124	11.4804723287242	10.5659412490233
ENSRNOG00000002436	13.070841981382	7.01793431631319	9.57468496532639	8.77127239666993
ENSRNOG00000037613	9.75297639530851	12.1555022965847	6.29085001742835	10.2327607229146
ENSRNOG00000001278	6.58726126777911	10.2965147418636	11.0902949857548	10.4404934593949
ENSRNOG00000042878	11.3414695488655	10.604718298584	7.12914033199221	9.33075255412015
ENSRNOG00000011497	0.789422108099444	14.6570606024888	4.84200072518034	18.116110338047
ENSRNOG00000025222	8.20846459577908	9.12051686525477	12.3692226647056	8.693344892332
ENSRNOG00000021886	8.38502152101162	12.3629433059746	8.82421838632326	8.8087900410004
ENSRNOG00000000172	9.74057939703225	7.13907166431351	12.0241841914758	9.47118721770246
ENSRNOG00000049982	8.54853149481675	9.1412467967941	10.4194351714807	10.2562118440716
ENSRNOG00000050949	7.08072608707363	11.0817165854877	11.0391499249462	9.15733928722703
ENSRNOG00000018350	8.24470040614621	11.7106477450243	8.98992555364662	9.41362351252196
ENSRNOG00000022202	7.85093463538904	9.35611170842982	11.6294168866599	9.5184219554039
ENSRNOG00000018363	7.46054409024151	11.3954467096727	10.906215486616	8.59140374384852
ENSRNOG00000015813	7.69213967445215	9.24696473596689	12.4560948608478	8.95819263071023
ENSRNOG00000055305	13.2503920509891	5.51164788071415	13.4060429547441	6.15772688236207
ENSRNOG00000019358	5.70298056284829	9.37585005977328	12.5764503151096	10.6599170733433
ENSRNOG00000001813	7.33190172826569	6.90596100534236	14.4461218504507	9.629070492922
ENSRNOG00000020463	8.61851212028902	10.2965147418636	8.77187132809931	10.591368825661
ENSRNOG00000039678	3.91875153514761	7.83939190573702	15.4721248227839	11.0455675121553
ENSRNOG00000024728	12.3473438224311	10.235842038012	6.49479373595839	9.19306257708866
ENSRNOG00000012574	8.39975304030305	9.72448614509335	9.0382920040601	11.1072564547569
ENSRNOG00000011561	8.01026227804375	8.03810282444496	12.4214969801196	9.77935567602167
ENSRNOG00000030127	12.0647277583553	9.05072651507831	8.95505877914562	8.17261586228397
ENSRNOG00000027455	6.58425078936496	12.9750830159999	9.2843299311625	9.38979940799196
ENSRNOG00000013429	9.70468988861962	9.37503676885631	10.4443292855968	8.6989216515962
ENSRNOG00000002396	6.97508603492903	8.01747362740637	14.3196081375605	8.91017455507261
ENSRNOG00000031656	8.38225920128802	9.43663449575503	11.476960406935	8.92025030042517
ENSRNOG00000006392	8.76156540298118	9.34261419357101	9.06873559095052	11.0355352074212
ENSRNOG00000019140	11.7701744950657	10.5907008773454	7.3171572631288	8.52988315632561
ENSRNOG00000017879	7.74895753283042	11.1858672853871	8.77451372331813	10.486547368188
ENSRNOG00000008331	5.78449134950528	8.5475399353564	15.6769652406829	8.18423402355846
ENSRNOG00000006519	12.7682365282047	8.92761393803198	7.12066961290796	9.36425762109501
ENSRNOG00000016617	7.63956878805914	11.8906927984362	6.88902542200455	11.7612444079467
ENSRNOG00000027849	7.64690532593494	10.350254380391	8.29056096975892	11.8855972513737
ENSRNOG00000011294	7.55737701005484	9.0325063462607	12.3146592372421	9.25479885182239
ENSRNOG00000010765	8.41217948545215	6.85184208099971	13.9565916136942	8.91415834292624
ENSRNOG00000005323	9.42764203340218	11.9969846498615	7.73884401314406	8.96934909664959
ENSRNOG00000005775	6.56772781956401	9.47004520776926	11.7680578251717	10.3250409101775
ENSRNOG00000008212	11.4335918454778	9.13915455770059	9.34000792181341	8.20772513915412
ENSRNOG00000018683	10.5719636009633	8.65235462517282	8.86991942530652	10.020932306946
ENSRNOG00000018097	8.04027401456042	7.69811708701866	13.2238483265815	9.13141241666637
ENSRNOG00000057732	11.6784155160114	9.180025191541	8.85304981253955	8.3649736752983
ENSRNOG00000002128	7.77305302763643	8.78622318408773	9.94381027121009	11.5600785855659
