"","Ctrl","OTA","MCPD","TCP"
"ENSRNOG00000046002",7.69677670119685,7.73995876227496,7.67413760813529,6.08589096315592
"ENSRNOG00000029330",7.52608042971639,7.12620009956976,7.47330815884796,7.47385527698964
"ENSRNOG00000020433",7.46477209697512,7.70953267052912,7.48541717911102,6.96181549832544
"ENSRNOG00000020460",7.40377579741437,7.69914129736831,7.40897081928814,7.14536853552566
"ENSRNOG00000019090",7.2577953299743,7.32967694447098,7.32064862176149,7.67332525802245
"ENSRNOG00000003670",7.48894828032841,7.82294855732031,7.36209324839411,6.88259396841637
"ENSRNOG00000019048",7.45556527402852,7.45693389636313,7.56458448287492,7.14560972384316
"ENSRNOG00000018336",7.68312407133098,7.11053440050454,7.71621562595232,6.95008124662638
"ENSRNOG00000000164",7.46662524071393,6.76210703140095,7.32783200556842,7.79567886019597
"ENSRNOG00000004713",7.35404793093803,7.591950057406,7.11793182284026,7.5267155257977
"ENSRNOG00000047123",6.93048515047973,8.13731927871933,7.49694618375857,6.808588698483
"ENSRNOG00000016980",7.31660036201136,7.2350343634666,7.52203669702859,7.50680748161333
"ENSRNOG00000011905",7.25679449676232,7.81496312069334,7.23690954109164,7.26644135102988
"ENSRNOG00000049931",7.37328424324582,7.69573817560212,7.48059929902619,6.9974883566965
"ENSRNOG00000028404",7.87242648198808,7.00581536053526,7.97705611722489,5.83800328022453
"ENSRNOG00000002878",7.71328252313356,6.31676997713458,7.33593124085806,7.68312224024329
"ENSRNOG00000001420",7.31238148293492,7.74384280034321,7.25911296086307,7.2099966980234
"ENSRNOG00000054495",7.7538828877537,6.88440765717586,7.59224537049919,7.08027233136981
"ENSRNOG00000030625",6.76292434286458,7.92468418463176,7.09165139928583,7.55359862059465
"ENSRNOG00000020487",7.19709042631057,7.35429000314302,7.48957985472853,7.46025991620296
"ENSRNOG00000040195",7.49760515548679,6.23870934539538,7.24103004015615,7.92074838934749
"ENSRNOG00000026963",7.50807243996877,7.67432602029545,7.18860491804861,7.1025227647224
"ENSRNOG00000018086",6.78619058896343,7.84828827242242,8.0739654007118,6.17323405721928
"ENSRNOG00000006364",7.3206999330795,7.23589859292048,7.31822647366757,7.5735041300403
"ENSRNOG00000007648",7.22358901997775,7.55852790167209,7.4057654753599,7.31884882375946
"ENSRNOG00000000187",7.29810342455117,7.04833533745664,7.48385679111463,7.57098890568835
"ENSRNOG00000010170",7.05661752698956,7.78781717742348,7.24690690118813,7.35393158621099
"ENSRNOG00000036984",8.18105411564344,5.44953037239233,7.84084794371263,6.40500915451429
"ENSRNOG00000055023",7.05788759373317,8.14438432920897,7.72139816670768,5.81559930930534
"ENSRNOG00000015479",7.42504590586212,7.01398098950093,7.65812987406772,7.27554789039552
"ENSRNOG00000046883",7.3669430695461,7.40808693691503,7.3303318692469,7.36424762273853
"ENSRNOG00000015437",7.1665832611225,7.58849313289614,7.45324313735098,7.25028677828833
"ENSRNOG00000015036",7.84693992389894,8.11369890895621,7.11649917019061,4.81215307053138
"ENSRNOG00000017676",7.15029239820502,8.14189620507426,7.19465756135581,6.70084237104755
"ENSRNOG00000004303",7.35680722956606,7.56396589625736,7.33641220233213,7.18603355803613
"ENSRNOG00000020093",7.16079757324313,7.93472066619823,7.5584127581817,6.5633023641136
"ENSRNOG00000042499",6.83290956134965,8.65924275080828,7.26316938864127,4.37620562974534
"ENSRNOG00000028746",7.73685620990565,7.30180469590243,7.49236120924053,6.70912449394806
"ENSRNOG00000017372",7.38358084988648,7.68230514238076,7.58027560228948,6.64189164854783
"ENSRNOG00000033299",7.93837490501771,7.20522291747635,7.12644899764651,6.86100013250659
"ENSRNOG00000007356",7.57018896297866,7.49415638452243,7.47941824792858,6.74331226445178
"ENSRNOG00000017481",7.29452851033829,7.31231272477733,7.4229206773274,7.35704563771032
"ENSRNOG00000019387",7.04201832940561,7.63593053459015,7.23703466128431,7.44704986064687
"ENSRNOG00000007069",7.3804539326676,7.31277535670619,7.54488000101902,7.12914334109372
"ENSRNOG00000003597",7.36261234088811,7.2704346654036,7.24121268213044,7.4788888540556
"ENSRNOG00000020464",7.62448964585728,7.22884890478474,7.77610680787072,6.40838945236097
"ENSRNOG00000002205",7.49648531201063,7.51389931351966,7.45248519394552,6.83805690587975
"ENSRNOG00000055756",7.5741772099392,7.3750662978773,7.35638072476991,7.0063944149795
"ENSRNOG00000039876",7.13031427912314,8.06231696083132,7.42142899027791,6.41591876485173
"ENSRNOG00000010085",7.42254925599367,7.67212543248881,7.30105148435326,6.90091938619879
"ENSRNOG00000004132",7.33899590663357,7.51484966018283,7.37407734981665,7.11172588325195
"ENSRNOG00000019666",7.53557487897926,7.52367358881483,7.57888571578251,6.49403656996482
"ENSRNOG00000002598",7.5797838629301,7.16420413353606,7.52750952857554,6.95868603906835
"ENSRNOG00000059116",7.30454150651528,7.47188208292811,7.36492007291747,7.18051368543825
"ENSRNOG00000000590",6.92944516180092,7.1097868344172,7.69198209438025,7.45328806417302
"ENSRNOG00000028956",7.26423662142506,7.55128308310917,7.56211732973507,6.88111761454848
"ENSRNOG00000017119",7.28985758608016,6.78281244759117,7.22149016248997,7.76329907210142
"ENSRNOG00000048932",7.42682787198985,7.48789869876137,7.43549122200791,6.90092811611278
"ENSRNOG00000018604",7.23859700671165,7.26656179437729,7.54833663529028,7.20974005078615
"ENSRNOG00000022860",7.56679214556367,7.71686370786721,7.42199059121296,6.24976798262833
"ENSRNOG00000012084",7.2482971086183,7.48931418414945,7.46661790222132,7.06694085363369
"ENSRNOG00000001889",7.27283444669674,7.9751046149814,7.61639557382142,5.68459397802261
"ENSRNOG00000018091",7.18837909182581,7.11866135066652,7.1506955620505,7.68133248739521
"ENSRNOG00000009263",6.66736127267459,8.03276331933196,7.26724673724811,7.06319310534234
"ENSRNOG00000010448",7.22144820290761,7.56957131637877,7.21412397494379,7.24235968106705
"ENSRNOG00000019372",7.10244162812674,7.42972946435664,7.66648895960008,6.99191961758325
"ENSRNOG00000015518",7.90828509276464,6.27343004962103,7.47866468155504,6.98914353981499
"ENSRNOG00000012840",7.2326968120082,8.17852285835363,7.28165497093706,5.86204132936301
"ENSRNOG00000033498",7.22475094118219,7.42306096147676,7.58445905512247,6.95466233023421
"ENSRNOG00000014453",6.60848102104821,7.6916700296694,6.83809688966685,7.76426447135059
"ENSRNOG00000003884",7.12233102654625,7.01974639825584,7.56899785092479,7.40839665240542
"ENSRNOG00000017552",7.41809009263464,7.34264096360709,7.60718029714035,6.72066187159694
"ENSRNOG00000009325",7.45203961663949,6.90144641611057,7.53987689434718,7.17682243960245
"ENSRNOG00000009683",7.126880470832,7.13442014300896,7.208757566677,7.62380401074316
"ENSRNOG00000051650",7.1450169403389,7.45628649159368,7.11712673584395,7.44444498869014
"ENSRNOG00000004616",7.2796266810426,7.49767635424182,7.03082477879192,7.35354783111845
"ENSRNOG00000021174",7.55502352823687,6.97744284488074,7.6954999697908,6.72045747331242
"ENSRNOG00000055257",6.76534893861797,7.4041629022406,6.76023996190493,7.8831235509615
"ENSRNOG00000017801",7.5569708848717,7.76220290666035,7.42438309628193,5.84763469917682
"ENSRNOG00000029682",7.27557553170053,7.88504191993801,7.19260931690723,6.58437060660182
"ENSRNOG00000018322",7.19566059762987,6.88126107759309,7.09051830342642,7.72417115368995
"ENSRNOG00000058186",7.10669225072647,7.44800520599689,7.44226073956534,7.10146330642326
"ENSRNOG00000011329",7.17905475464304,7.67455163727011,7.06577411394082,7.1394965072213
"ENSRNOG00000010298",7.0307166937565,7.43743175510263,7.13001436085471,7.44531810615318
"ENSRNOG00000000991",7.0141435821062,7.7896002533252,7.28631536866996,6.9077776452174
"ENSRNOG00000056944",7.52593434137282,7.11343041510795,7.33915242773229,7.01174742936383
"ENSRNOG00000029996",7.1820915963198,6.9829845812156,7.05376773292348,7.67842167760252
"ENSRNOG00000009715",7.51359853155858,6.05642294858772,7.62777524272156,7.30145085453006
"ENSRNOG00000013293",7.66737748340562,6.57927220799782,7.58820738554017,6.87159265839756
"ENSRNOG00000009422",7.11733495729903,7.59704795876575,7.3982601027927,6.91452010275655
"ENSRNOG00000011414",7.194385715614,7.61940216589383,7.23183985665559,6.98531028549537
"ENSRNOG00000007901",7.16980301289669,7.30851357912402,7.2764898420121,7.29377381575308
"ENSRNOG00000002358",7.15869909665817,7.29857478855655,7.37248349302932,7.21703261582948
"ENSRNOG00000042915",7.59494988142231,6.25022747371104,7.71456057931505,6.9728743410607
"ENSRNOG00000011279",7.13414727374806,7.28074534878352,7.33834027970132,7.25586735803276
"ENSRNOG00000011222",6.8008473253262,8.38421420598685,6.88297060224246,6.15875262410443
"ENSRNOG00000003706",7.30808092390974,7.1919613256707,7.38907511907916,7.09625641137123
"ENSRNOG00000050473",7.20840808370631,7.6875531424216,7.05044436097529,7.0147437396452
"ENSRNOG00000000923",7.12952420599192,7.21690530980224,7.03402417762525,7.54566506941003
"ENSRNOG00000057620",7.11670590975351,7.39849846247431,7.45228138828055,7.02255967649769
"ENSRNOG00000006345",7.12170052452813,7.45917482633942,7.16807954444873,7.24977279181393
"ENSRNOG00000014637",6.94456652414584,7.10312093319478,6.92009501355434,7.79120553689115
"ENSRNOG00000013768",7.52472478056156,8.14085453033428,6.88496044258477,5.36569039184896
"ENSRNOG00000042692",6.8528037036978,5.87803958451561,6.68822628300831,8.27382585203264
"ENSRNOG00000002642",7.28381048571752,7.28038956872766,7.23942459210256,7.16240311722353
"ENSRNOG00000001770",7.47068982439176,6.33941767774037,7.48614654042639,7.29790500023018
"ENSRNOG00000057557",7.59640641203628,6.9398061244532,7.14828884147131,7.12953347728483
"ENSRNOG00000018568",7.46240283642002,7.46615460273289,7.44358764016381,6.34794001064215
"ENSRNOG00000015295",7.41666038015705,7.23484690090046,7.28383509305057,6.97448133631108
"ENSRNOG00000011282",7.05477673296091,7.35399136660746,7.21615748995085,7.29473948477779
"ENSRNOG00000008994",7.1125184198075,7.60959096202395,7.23664630312667,6.92839704664419
"ENSRNOG00000016587",6.87305139943784,7.49282790422262,7.14068835840828,7.36314619487484
"ENSRNOG00000021808",7.08267268279973,7.6505474128094,7.19664418123475,6.94428006554178
"ENSRNOG00000001135",7.12397008952565,7.14416684953187,7.1435605405441,7.44115577417493
"ENSRNOG00000004291",6.90431069379403,6.87947413430093,6.8318479102198,7.89880603475615
"ENSRNOG00000007775",7.1642153818262,6.97146001956085,6.95754843066945,7.6265543733976
"ENSRNOG00000022273",7.065809444083,7.11122790103545,7.25015936675705,7.41129987556901
"ENSRNOG00000017097",7.32022573277941,7.21830555534345,7.23557760954082,7.09357814409655
"ENSRNOG00000004725",7.36446805633241,7.65922102131166,7.28471314920266,6.31769712088649
"ENSRNOG00000020358",6.91837020651427,7.67850017319358,7.21206045716537,6.98874096789105
"ENSRNOG00000018114",7.38911112469277,6.8912494705338,7.43099519388713,7.02824560863542
"ENSRNOG00000021317",7.06650383475347,7.3281220163245,6.91522015585289,7.45923138485996
"ENSRNOG00000011936",7.18969323726887,7.63099641293871,7.13426921837232,6.82585608814473
"ENSRNOG00000058412",7.44594255873477,7.25760293563643,7.31267846002867,6.72788341184635
"ENSRNOG00000049229",7.35313357527934,6.07256187466946,7.86015502402925,6.90910297244689
"ENSRNOG00000016190",7.01513386974084,7.32210784727606,7.30355469912519,7.17745282323555
"ENSRNOG00000003125",7.25477235583439,7.43357367151751,7.485525482585,6.50631080394756
"ENSRNOG00000054172",7.0616338755562,7.0926266124606,7.02460484907517,7.53524775111113
"ENSRNOG00000013971",7.47041659671992,6.19826315477762,7.6931652264576,6.92880513415474
"ENSRNOG00000017243",7.0102187139946,6.70310230538459,7.14469713256539,7.67729150772832
"ENSRNOG00000020583",7.16660397492054,7.37763472466577,7.21743907391222,7.02483108136457
"ENSRNOG00000019811",7.33611461553221,7.18512168544078,7.41860500621598,6.76866526198633
"ENSRNOG00000029726",4.798735161031,5.38804547205349,7.98960962147103,7.9776932700344
"ENSRNOG00000010984",7.21906286505118,7.47750314934321,7.18054543905849,6.86930434898544
"ENSRNOG00000014654",7.03748047988765,7.02266465456341,6.96255411814655,7.59914672427188
"ENSRNOG00000014739",6.75194441209002,8.04759113415329,6.84845394316601,6.80329739662977
"ENSRNOG00000005931",7.02090139803496,7.55000762993225,7.08943865503104,7.07251462910273
"ENSRNOG00000008236",7.19733909157482,7.02621746387008,7.4580792938336,6.97838815579331
"ENSRNOG00000017154",7.12509727931459,6.44314803139198,7.22908802849094,7.58773938441232
"ENSRNOG00000037580",7.14796446787775,7.6294356697175,7.18244619913707,6.65731648136551
"ENSRNOG00000014562",7.14670740743572,7.32624148155488,7.22390946706505,7.00858521361957
"ENSRNOG00000016592",6.93612250557715,7.79154340247577,6.87365237544216,6.97698843777523
"ENSRNOG00000008639",7.04050369837651,7.13376415452115,6.89817901408475,7.51695694927697
"ENSRNOG00000009760",7.2546840926826,7.45817566525746,7.37950170993908,6.45998031465272
"ENSRNOG00000011446",7.30903745450335,7.01034164893575,7.42902044149214,6.86008927611263
"ENSRNOG00000001719",7.05393922322621,7.01894729388112,7.208424773151,7.35539540154929
"ENSRNOG00000017405",7.22883889207045,7.73328731374465,7.16419978621497,6.31966863701
"ENSRNOG00000037402",7.1757883679545,7.80319093257273,7.3631188590366,5.79193719073393
"ENSRNOG00000019497",7.21078980556573,6.97837908018767,7.37659034730016,7.0482429033167
"ENSRNOG00000016723",7.01664461753873,7.78467078001738,7.2299538587402,6.42849043345374
"ENSRNOG00000038047",6.80675680890004,6.82533451920975,7.42159768714759,7.43794827651435
"ENSRNOG00000003951",7.33560433590408,7.39568737829036,7.2053950124836,6.63549007163003
"ENSRNOG00000032908",6.9816064693794,6.6519647811791,7.65180671621035,7.14798758488531
"ENSRNOG00000012035",7.08563863894695,7.04275867860209,7.26992516908843,7.21221778242003
"ENSRNOG00000013790",7.26190876419834,6.68059698472601,7.37221143969142,7.16728938416658
"ENSRNOG00000009252",7.13191605265607,7.54025171690384,7.0981879584733,6.81864125695729
"ENSRNOG00000036695",6.99689381022953,7.26108439731672,7.18620739690731,7.16082544600551
"ENSRNOG00000007769",6.73387384834448,7.14945138858707,7.14140047818948,7.47386525356769
"ENSRNOG00000018273",7.18228165347694,7.41193558048981,7.09965023961013,6.88888290398239
"ENSRNOG00000001182",7.29211419309206,7.43287599577262,7.36625990678736,6.29860024252407
"ENSRNOG00000018761",7.08538593567647,7.01059027611769,7.03887872533621,7.38502022071486
"ENSRNOG00000015438",7.25175631176325,6.66555445383242,7.21055327344718,7.30163620199169
"ENSRNOG00000019772",6.90049528379328,7.18538225898227,7.31269322340725,7.16293329348424
"ENSRNOG00000023086",7.1855030048552,7.58487023032379,7.39812235398221,6.09608163902712
"ENSRNOG00000001494",7.0734824571265,7.36790130811453,7.2832294473455,6.818362845275
"ENSRNOG00000047708",7.34953644977917,7.028815760099,7.12883352715931,6.9646964979391
"ENSRNOG00000010184",7.38341906694796,7.34057935388335,7.41677066766859,6.03710731615614
"ENSRNOG00000006019",6.83832617807448,6.42267590160134,7.36195888823178,7.54816075297432
"ENSRNOG00000057928",8.19810820543797,1.84597234388152,7.75891223980558,4.87955856738585
"ENSRNOG00000010747",6.73921196008858,7.17704300596316,7.29470670449517,7.24582649992211
"ENSRNOG00000048397",7.15941369899203,5.82391138245273,7.28137760958725,7.57383814951404
"ENSRNOG00000018075",7.01008334450936,7.03203875281586,7.10237331368937,7.30267890574176
"ENSRNOG00000011929",6.89085111763004,6.73381691452898,7.04417327733276,7.59536848072223
"ENSRNOG00000036852",7.45589299253976,7.05108606996296,7.11993517509512,6.75495279308566
"ENSRNOG00000025383",7.21170183270554,7.03019280926072,7.15416135672781,7.06026648671547
"ENSRNOG00000006148",7.08891316746909,7.18173538951641,7.14159114957502,7.06475681668845
"ENSRNOG00000003772",7.54225387454658,7.19002415132771,7.26214359251346,6.15431676857564
"ENSRNOG00000019534",6.88125227884588,7.11362879268392,6.95569691123765,7.43410213247258
"ENSRNOG00000020889",7.21169538926595,7.63581685417004,7.13396220636401,6.25292194008051
"ENSRNOG00000012738",6.77589766588999,7.00486841242158,6.75189598159485,7.67439513956536
"ENSRNOG00000016286",7.48514775566066,6.16913496745265,7.26796264053963,7.11303014008229
"ENSRNOG00000001346",7.17401869730837,7.13449576566827,7.29021594627785,6.81919237902882
"ENSRNOG00000025443",7.35907543488305,7.48741899756473,7.31073381322002,5.86489258982271
"ENSRNOG00000005157",6.84796946621105,7.03023217974276,6.76311467467332,7.60311340282562
"ENSRNOG00000013616",7.31823526287444,8.08009600744917,6.85938281078149,4.60505176281009
"ENSRNOG00000049920",7.18442313939961,7.29749075610492,7.05978812444746,6.8743431829694
"ENSRNOG00000005116",6.73203550794613,7.82066179695638,7.48618664191561,5.76654151113228
"ENSRNOG00000008855",7.31372764326078,6.60674887363993,7.26329467764971,7.06260113205591
"ENSRNOG00000031085",6.84128348742823,7.31267981467149,7.04323464685711,7.18110855330851
"ENSRNOG00000007237",7.49718281197889,7.15437628811544,7.34450716931202,5.98528760032403
"ENSRNOG00000017279",7.22705606641736,7.16149444133781,7.11285912744314,6.84234755276992
"ENSRNOG00000011747",6.78863678659736,6.67922945147225,7.03362668632417,7.60682034394189
"ENSRNOG00000005668",6.78886677709115,7.58766475047422,7.19830482061704,6.70356978109928
"ENSRNOG00000002305",7.57886371941528,5.86923740050667,7.09093150082366,7.19473372700663
"ENSRNOG00000020178",6.74811041140342,7.53438464330442,6.94815440993651,7.06894566269952
"ENSRNOG00000021132",7.00475750475655,7.15546429523403,7.08344518608782,7.10100282437558
"ENSRNOG00000016831",6.88423967349309,8.0835018550431,6.91568440723505,5.72247435518694
"ENSRNOG00000046313",7.49792686625729,7.3348278129611,7.34556887161717,5.43129114907574
"ENSRNOG00000005890",7.0967948557952,7.4081436326579,7.03697628708498,6.76046203263222
"ENSRNOG00000055984",7.08043198634429,7.33439151251969,7.37566022367526,6.39835218216044
"ENSRNOG00000003542",7.4840976568144,7.43375903887827,7.14496173619159,5.75029538590346
"ENSRNOG00000020619",7.16845405753563,7.49392203266122,7.13109415783903,6.3751376087687
"ENSRNOG00000020495",6.98328747532539,7.30880917971458,7.21600413659596,6.78332185034751
"ENSRNOG00000015703",7.38377990231031,7.61897553433103,7.38844888438692,4.33337205198711
"ENSRNOG00000014490",7.20405479550596,6.90911734115801,7.16498716585499,6.97803679561891
"ENSRNOG00000010697",7.25883378850531,6.85350888104013,7.17354895371935,6.94582382631596
"ENSRNOG00000016484",7.1561334577231,6.6696002197957,7.00666519340011,7.31610464078148
"ENSRNOG00000020083",7.23009862652527,6.79855686203031,7.54745914964161,6.48549643039132
"ENSRNOG00000032152",7.14317860349682,6.87852836854978,7.49213115752329,6.63145427096228
"ENSRNOG00000011745",7.04445465074305,6.99028192594228,7.10321600197014,7.1252421941789
"ENSRNOG00000055962",6.8161901936393,8.01780420251365,6.80964207896721,6.14902739337316
"ENSRNOG00000009642",6.95852487601447,7.16902983146758,6.87875974838813,7.24185749198404
"ENSRNOG00000019147",7.43789522295674,5.91100085743394,7.34086072010713,7.03633826356186
"ENSRNOG00000007041",7.28940575401174,6.43157523028182,7.09699240362246,7.22322835598465
"ENSRNOG00000058914",7.21261957447972,7.58841957923269,7.34571750460409,5.46318103850398
"ENSRNOG00000018676",7.09483418686379,6.92586777717402,7.01834847690365,7.18353955543583
"ENSRNOG00000007392",7.07145687056244,7.53679819805177,7.3109729507025,6.04075441723147
"ENSRNOG00000025481",7.11281072002559,7.14897135253419,7.16769947921776,6.80469575380534
"ENSRNOG00000061100",7.07165408551734,6.84441811963534,7.52423255737204,6.65263969468261
"ENSRNOG00000059061",6.75948209927822,7.3509791947867,7.42227949945683,6.60214819793945
"ENSRNOG00000054945",7.47785900568657,6.8752617922848,6.92194689047393,6.81639024486748
"ENSRNOG00000014168",7.24154413656347,6.9245168833401,7.24613441875013,6.73906590348006
"ENSRNOG00000049345",7.0736538553427,7.17665611395723,7.02458165578126,6.94491769640956
"ENSRNOG00000014624",7.05602268816254,6.98842082966577,6.85062756332719,7.26101950544369
"ENSRNOG00000059381",6.93696476033539,8.06409170800899,6.58622244770313,5.97314408332001
"ENSRNOG00000021828",7.00626584244468,7.37442917703859,7.12841441676978,6.6711923687128
"ENSRNOG00000002928",6.85276698771342,7.42357937240467,7.00268402639373,6.91060454946301
"ENSRNOG00000011517",7.08944518854535,6.38304007143468,6.99104209716923,7.4469206320469
"ENSRNOG00000001442",7.16741624224594,7.25221135939477,7.31180569896515,6.30488541297193
"ENSRNOG00000037853",7.60912304562728,5.86031234122889,7.43837570176419,6.52797543102686
"ENSRNOG00000021153",7.36154815754037,7.58548539717892,7.380097891036,4.02407306012202
"ENSRNOG00000028103",7.03103846865391,7.31787018950427,7.16327914640545,6.62581654518792
"ENSRNOG00000012329",6.76107968981419,7.30072069291691,6.92222111127643,7.1601100765544
"ENSRNOG00000021316",6.68573836518238,6.94881588760028,6.90346337870365,7.47923331783118
"ENSRNOG00000008988",7.29230659481348,6.45880232920931,7.14448216566809,7.06585537993186
"ENSRNOG00000008673",7.06358559341038,7.44933032779816,6.91792945348659,6.67270321399104
"ENSRNOG00000016991",7.12132573531557,6.38995980864201,7.09475630510313,7.30634767698322
"ENSRNOG00000014480",6.76562230213082,7.25108608302971,6.92313696331255,7.17690413493886
"ENSRNOG00000002210",7.12644356721186,6.93332435744602,6.92337964342163,7.11789878106877
"ENSRNOG00000003235",6.92301813394318,7.30616136375928,7.18435681604431,6.70659919602558
"ENSRNOG00000013514",7.031953830441,7.12746778520654,7.15157777685619,6.82516250942982
"ENSRNOG00000026965",7.41535790936972,6.82941236913105,7.29928130129309,6.34422632621438
"ENSRNOG00000017829",7.02185475740602,7.0586797926776,6.93539063658021,7.10630185951998
"ENSRNOG00000019266",7.00964230703023,6.93756714748871,7.06014866390113,7.09612628975313
"ENSRNOG00000008320",7.06768959034299,6.60126561452542,6.94063330385446,7.34195029665661
"ENSRNOG00000001862",6.91809063062433,7.17077910601156,6.8256450242332,7.17319423643023
"ENSRNOG00000019532",6.91569719784494,7.12293451386367,7.01096107719895,7.06046496157192
"ENSRNOG00000007080",6.90509136509644,6.75384628711706,7.59492937599071,6.65249119472742
"ENSRNOG00000022153",6.87183025720389,7.32889590339767,7.11241109467731,6.77501202361792
"ENSRNOG00000056940",7.09618222671732,6.85964544740774,7.17168114320746,6.93083714859018
"ENSRNOG00000020029",6.58750832445528,7.63977911854987,7.0974133886383,6.62741903689943
"ENSRNOG00000012062",6.9343210185697,7.59046317604558,7.09329498152488,6.28986633783942
"ENSRNOG00000058658",6.85894732216226,6.97847698460266,6.94124863321692,7.25347704587597
"ENSRNOG00000017752",7.09964451676998,6.93227969254806,7.10593760990721,6.92045225245239
"ENSRNOG00000049219",7.08768153590229,7.25845075406331,7.01881859646121,6.69171845097946
"ENSRNOG00000055446",6.96014899008603,6.64023289383784,6.93724288618662,7.37237038952543
"ENSRNOG00000053468",6.44580608416187,7.51837986410965,6.49754428500316,7.33877399408935
"ENSRNOG00000020715",6.85039721569586,7.03619826352019,6.87791911771865,7.24727816256988
"ENSRNOG00000012216",7.20015647872817,6.74630821023679,6.96248446672579,7.06195808540316
"ENSRNOG00000012366",7.05721100154886,6.96713140075095,7.08999346522851,6.92105819789866
"ENSRNOG00000049077",7.01621900289785,7.04334261606042,7.58744217669177,6.04516070509063
"ENSRNOG00000016383",7.04807953335034,7.18878174177072,6.97709738869978,6.81698287832008
"ENSRNOG00000017669",7.51927298688915,5.67072404369532,7.47108164088578,6.5505606734977
"ENSRNOG00000006916",6.83935051074136,6.73331699591501,6.75177922030775,7.49237304624867
"ENSRNOG00000021151",6.63780465296612,7.75317897830145,7.082384887808,6.26202546738078
"ENSRNOG00000002413",7.00677580214664,6.90461724513311,7.0025102924273,7.08011454516964
"ENSRNOG00000053172",6.98468328997232,7.13884649171275,7.10727358680026,6.78637695106038
"ENSRNOG00000007330",7.04155017054576,7.35830614398311,6.99746662151188,6.56834162794845
"ENSRNOG00000039504",7.41376094957843,6.30456796442221,7.18347909824011,6.80214660515107
"ENSRNOG00000003288",7.75966492948489,3.85379797966925,7.61182334574544,6.16858279517055
"ENSRNOG00000048682",6.92203111459169,6.91143621929043,6.8874485644132,7.22210668645628
"ENSRNOG00000038951",7.2564913062854,7.50886004803439,7.05177951116736,5.7127098359055
"ENSRNOG00000003279",7.15739258244611,6.8837140651376,7.29037296590624,6.5516042527844
"ENSRNOG00000050578",7.00872232928576,6.971845016759,7.04946326756258,6.94994625634576
"ENSRNOG00000061695",7.26203144657731,5.92894956568552,7.12632247196319,7.19678738051071
"ENSRNOG00000000340",7.09217013352506,7.28505085174592,7.10975332161915,6.40703224865398
"ENSRNOG00000027739",7.39093910400902,4.0546134214732,7.45263506224105,7.09179667526247
"ENSRNOG00000019223",6.79390589907323,7.1976038138103,6.88507577896464,7.07791752812117
"ENSRNOG00000014816",6.989649613988,6.8600367436068,6.89620683300414,7.16849853541864
"ENSRNOG00000013410",7.08300424794892,5.96243279954882,8.0131741907178,5.68950626954264
"ENSRNOG00000013974",7.3526941516219,6.09262010066501,7.36921604190203,6.71412834240802
"ENSRNOG00000000111",7.34320300161063,6.67061063198028,7.19343255586523,6.56805275244963
"ENSRNOG00000000589",6.99260319317722,6.36025530765457,7.17046157291167,7.21053424633883
"ENSRNOG00000011994",6.80969977549156,6.95270196152625,6.74669070680918,7.33985234534622
"ENSRNOG00000004554",6.68037057948436,7.35445600401653,6.63034065787752,7.1814561691633
"ENSRNOG00000010235",7.00477184153162,7.35689941100039,7.0141285093238,6.50319482285575
"ENSRNOG00000039571",6.86200809146768,6.85264715001123,7.04247972639138,7.12670686625309
"ENSRNOG00000020016",6.90579778684739,6.84251071739179,7.20098373945623,6.93748481619551
"ENSRNOG00000019342",6.41417480045745,7.58113953521201,5.76605021712676,7.47660400377787
"ENSRNOG00000001068",7.00569591782959,6.95205124678927,6.79537336566754,7.12341085554343
"ENSRNOG00000008822",6.85263701075261,7.32268462504643,6.88690213689964,6.84361856081532
"ENSRNOG00000000888",7.13909802392612,6.93347124736132,7.21858632993914,6.53732991427458
"ENSRNOG00000043193",7.08953951470452,6.4777903585185,7.34862544268819,6.80793192372486
"ENSRNOG00000017577",7.18791797261902,7.02997652802868,7.19995776528837,6.35186313304405
"ENSRNOG00000000541",6.96525727962382,7.04318995975829,6.98705128217046,6.90474949821097
"ENSRNOG00000047988",6.66990791753918,7.50624671650278,6.89529598755609,6.75274902125652
"ENSRNOG00000016133",6.93488101775862,6.74035943948054,6.90086525511033,7.22785466491047
"ENSRNOG00000055598",6.65486373969079,6.2111091407649,6.8020798106983,7.68936887301454
"ENSRNOG00000007927",7.28183945647002,5.9981703967067,7.03734128006051,7.14963519867791
"ENSRNOG00000017286",6.88741779865845,6.63983002113837,6.93666740419395,7.29487727630567
"ENSRNOG00000017165",6.69204592185153,6.6409219647427,6.54230049764917,7.63364458746717
"ENSRNOG00000046227",6.90334240581791,6.91888288758511,7.01292935374015,7.03358670999145
"ENSRNOG00000013712",7.08661552258512,7.1059326088586,7.05842469435129,6.59740509437206
"ENSRNOG00000006500",7.20116049092399,6.90357315493108,7.16457421930684,6.51219748387068
"ENSRNOG00000011352",6.98059670135501,7.08453917789035,7.24615017372049,6.50081567860945
"ENSRNOG00000057823",7.34377943701471,6.4966289375199,6.95837085357606,6.88371672486017
"ENSRNOG00000020259",7.12174325549615,6.90923766559338,7.16736195980678,6.58968476740767
"ENSRNOG00000056396",7.03089903650292,5.93564296838826,6.60341156151674,7.62361652352887
"ENSRNOG00000014270",6.86160313500274,6.95720748290874,6.93862337831331,7.06782477117636
"ENSRNOG00000003724",6.89517127676759,7.27595600481979,7.02514758847831,6.58458568919484
"ENSRNOG00000014522",6.8987628961962,6.6135418316348,7.30695738168158,6.87392805276647
